,feature_names,target_names,task_id
2502,"('LeadershipAbility', 'MemberLoyalty', 'MeetingValue', 'RecruitmentEfforts')",ClubMembership,2502
2503,"('ChildCuriosity', 'EducationalToys', 'ReadingTime', 'LearningApps')",KnowledgeGained,2503
2504,"('TrainingIntensity', 'Coordination', 'Agility', 'Motivation')",RaceTime,2504
2505,"('ProcessEfficiency', 'LaborProductivity', 'ResourceUtilization', 'AutomationLevel')",ProductionOutput,2505
2506,"('Technology', 'Efficiency', 'Labor', 'ProductQuality')",CompanyProfit,2506
2507,"('Craftsmanship', 'DesignFeatures', 'LuxuryAppeal', 'BrandPrestige')",ProductDesirability,2507
2508,"('FarmSize', 'IrrigationAccess', 'SoilQuality', 'TechnologyLevel')",CropYield,2508
2509,"('ActingAbility', 'ScreenplayQuality', 'SetDesign', 'EditingSkill')",MovieEnjoyment,2509
2510,"('PracticeHours', 'Coordination', 'Balance', 'Flexibility')",GymnasticsScore,2510
2511,"('BloodFlow', 'MuscleHealth', 'InjuryPrevention', 'TrainingIntensity')",BenchPressMax,2511
2512,"('ServiceQuality', 'FoodTaste', 'RestaurantDecor', 'PricePerceived')",CustomerHappiness,2512
2513,"('Catchability', 'AnglingAbility', 'BaitQuality', 'LakeStocking')",FishCaught,2513
2514,"('StudentFocus', 'ClassContent', 'TeachingAbility', 'ExamRelevance')",FinalGrade,2514
2515,"('BusinessExposure', 'FundingAvailable', 'StartupQuality', 'AdvisorMentorship')",CompanySuccessOdds,2515
2516,"('VehicleAppeal', 'MarketingHype', 'BrandLoyalty', 'DealershipFootTraffic')",UnitsSold,2516
2517,"('MakeupArtistry', 'StylingSkills', 'OutfitAppearance', 'ModelPhotogenicness')",PhotoQuality,2517
2518,"('MediaExposure', 'WordofMouthMarketing', 'ReleaseQuality', 'FanEngagement')",MusicStreams,2518
2519,"('HeatIndex', 'AttractionInvestment', 'RideSafety', 'QueueDesign')",ThrillLevel,2519
2520,"('TeamTraining', 'PlayerUnity', 'CoachingLeadership', 'RivalWeakness')",ChampionshipOdds,2520
2521,"('DietQuality', 'MacroBalance', 'SupplementUse', 'WorkoutIntensity')",BodyTransformation,2521
2522,"('TreeSpacing', 'IrrigationFrequency', 'PollinationEffectiveness', 'SunExposure')",FruitYield,2522
2523,"('FocusAbility', 'MemoryTechniques', 'StudyTime', 'ExamDifficulty')",GradeAchieved,2523
2524,"('UrbanAppeal', 'RentalIncome', 'BuildingCondition', 'AreaGrowthPotential')",PropertyValue,2524
2525,"('FatMetabolism', 'MuscleActivation', 'TrainingVolume', 'MealTiming')",WeightLossRate,2525
2526,"('SongComplexity', 'ArrangingSkill', 'AudienceEmpathy', 'VisualsEffectiveness')",ConcertExcitement,2526
2527,"('WindSpeed', 'KiteArea', 'MaterialStrength', 'BridleTuning')",LiftGenerated,2527
2528,"('SoilNutrients', 'SunlightAccess', 'IrrigationFrequency', 'ShelterQuality')",PlantHealth,2528
2529,"('CostumeAccuracy', 'PerformancePassion', 'AudienceEngagement', 'TheatreAcoustics')",StandingOvation,2529
2530,"('KitchenExpertise', 'FlavorCombinations', 'IngredientQuality', 'PlatingArtistry')",CriticApproval,2530
2531,"('FamilyIncome', 'ProviderSupport', 'CommunityResources', 'ChildAbility')",EducationalSuccess,2531
2532,"('EmployeeAvailability', 'WageLevel', 'BenefitsPackage', 'WorkCulture')",JobApplicants,2532
2533,"('PracticeTime', 'ArmStrength', 'GripTechnique', 'LaneCondition')",BowlingScore,2533
2534,"('EnginePower', 'TransmissionTuning', 'DriverInput', 'CourseConditions')",LapTime,2534
2535,"('NoveltyEffect', 'WordofMouth', 'CriticalReception', 'MarketingBudget')",BoxOfficeRevenue,2535
2536,"('SocialSkills', 'CharismaLevel', 'DealStructure', 'SalesAbility')",CommissionEarned,2536
2537,"('NutritionCalories', 'ProteinIntake', 'TrainingIntensity', 'RestTaken')",AthleteEndurance,2537
2538,"('WorkerExperience', 'WorkflowPlanning', 'ManagementOversight', 'ResourceAllocation')",ProjectDelivery,2538
2539,"('FarmSize', 'SoilFertility', 'EquipmentInvestment', 'WeatherFavorability')",CropYield,2539
2540,"('SearchInterest', 'BidPrice', 'ContentQuality', 'LandingPageDesign')",WebsiteTraffic,2540
2541,"('ParentIncome', 'ChildAptitude', 'TutoringProvided', 'SchoolReputation')",TestScores,2541
2542,"('MakeupTime', 'OutfitCoordination', 'StylistCollaboration', 'ModelExpressiveness')",PhotoshootSuccess,2542
2543,"('GuitarQuality', 'AmpSettings', 'FingerTechnique', 'MusicalKnowledge')",ToneAchieved,2543
2544,"('StrengthGains', 'SkillMastery', 'TournamentBracket', 'MentalComposure')",MatchPerformance,2544
2545,"('AdSpend', 'MarketSize', 'BrandPower', 'PromoEffectiveness')",EcommerceRevenue,2545
2546,"('BuildHeight', 'MaterialStrength', 'SupportStructure', 'ArchitectSkill')",SkyscraperStability,2546
2547,"('LoanAmount', 'CreditScore', 'FinancialBehavior', 'IncomeStability')",ChanceofApproval,2547
2548,"('ProductQuality', 'ServiceReputation', 'CustomerRetention', 'ReferralLikelihood')",BusinessGrowth,2548
2549,"('EmployeeEffort', 'ProcessStreamlining', 'TechnologyLevel', 'WasteMinimization')",ProfitMargin,2549
2550,"('ProteinIntake', 'StrengthTraining', 'FitnessKnowledge', 'InjuryAvoidance')",MuscleMassGained,2550
2551,"('SoilNutrients', 'SunExposure', 'WaterAvailability', 'GrowthHormones')",PlantSize,2551
2552,"('PackSize', 'ItemAppeal', 'DisplayProminence', 'StoreTraffic')",UnitsSold,2552
2553,"('FuelEfficiency', 'StorageCapacity', 'PayloadAbility', 'TowingPower')",VehicleUtility,2553
2554,"('WorkerFocus', 'TimeEfficiency', 'TaskPrioritization', 'EnergyLevel')",ProductivityAchieved,2554
2555,"('RecipeTestRuns', 'IngredientFreshness', 'CookingApplianceQuality', 'PlatingFinesse')",MealTaste,2555
2556,"('AerodynamicEfficiency', 'EngineHorsepower', 'DriverSkill', 'CorneringAbility')",LapTime,2556
2557,"('BlogMarketing', 'SEOOptimization', 'SiteDesign', 'ContentQuality')",WebsiteTraffic,2557
2558,"('SoilNutrients', 'SunlightAccess', 'IrrigationFrequency', 'ShelterQuality')",PlantHealth,2558
2559,"('EmployeeMorale', 'ProcessEfficiency', 'ManagementStrategy', 'CapitalInvestment')",CompanyGrowth,2559
2560,"('InstructorAbility', 'StudentEngagement', 'CourseRelevance', 'ExamDifficulty')",FinalGrade,2560
2561,"('TeamCohesion', 'CoachingStrategy', 'PlayerHealth', 'FanSupport')",ChampionshipOdds,2561
2562,"('DietAdherence', 'CardioSessions', 'WeightsProgram', 'RecoveryQuality')",BodyTransformation,2562
2563,"('Readingtime', 'attentionspan', 'retentionability', 'comprehensionscore')",testperformance,2563
2564,"('Ingredientquality', 'preparationtime', 'oventemperature', 'bakingtime')",cakefluffiness,2564
2565,"('Cloudcoverage', 'humidity', 'temperature', 'sunlightexposure')",plantgrowth,2565
2566,"('Studytime', 'classattendance', 'homeworkcompletion', 'exampreparation')",finalgrade,2566
2567,"('Employeeexperience', 'workhours', 'productivity', 'managementskills')",departmentperformance,2567
2568,"('Nutritionalcontent', 'calories', 'fat', 'protein')",mealhealthiness,2568
2569,"('Partsquality', 'precisionengineering', 'energyefficiency', 'durability')",vehicleperformance,2569
2570,"('Cleaningfrequency', 'surfacearea', 'dirtaccumulation', 'grimebuildup')",roomcleanliness,2570
2571,"('Customerservice', 'websitedesign', 'productvariety', 'deliveryspeed')",sales,2571
2572,"('Exerciseduration', 'heartrate', 'technique', 'effortlevel')",fitnessgains,2572
2573,"('Yearsofschooling', 'IQ', 'economicconditions', 'motivation')",incomelevel,2573
2574,"('Capitalinvestment', 'marketanalysis', 'advertisingbudget', 'brandawareness')",profits,2574
2575,"('Ingredientquantity', 'skilllevel', 'recipecomplexity', 'toolsused')",dishtastiness,2575
2576,"('Medicationstrength', 'treatmentduration', 'severityofillness', 'patientadherence')",recoveryrate,2576
2577,"('Soilquality', 'rainfall', 'sunlighthours', 'fertilizerused')",cropyield,2577
2578,"('Interestrates', 'inflationlevel', 'policydecisions', 'marketconfidence')",economicgrowth,2578
2579,"('Practicetime', 'instructorskills', 'studentattentiveness', 'lessonquality')",musicalskill,2579
2580,"('Gatheringskill', 'toolsquality', 'foraginglocation', 'season')",haulsize,2580
2581,"('Grossdomesticproduct', 'consumerconfidence', 'unemploymentrate', 'policyactions')",stockmarketperformance,2581
2582,"('Populationdensity', 'culturalsites', 'touristaccessibility', 'marketingbudget')",tourismrevenue,2582
2583,"('Moneysupply', 'interestrates', 'creditavailability', 'businessinvestment')",grossdomesticproductgrowth,2583
2584,"('Teacherknowledge', 'studentengagement', 'classroomresources', 'parentalsupport')",academicachievement,2584
2585,"('Squarefootage', 'location', 'amenities', 'surroundingneighborhood')",propertyvalue,2585
2586,"('Researchbudget', 'staffcompetence', 'labequipment', 'scientificnetworks')",researchbreakthroughs,2586
2587,"('Sleepduration', 'dietquality', 'activitylevel', 'mindfulnesspractice')",wellbeing,2587
2588,"('Fertilizeruse', 'irrigationfrequency', 'pestcontrol', 'weatherpatterns')",cropyield,2588
2589,"('Rawmaterialquality', 'machineryprecision', 'skilledlabor', 'productionoversight')",productreliability,2589
2590,"('Fibercontent', 'fabricquality', 'stitchingfinesse', 'colorandpatternappeal')",clothingcost,2590
2591,"('Soundengineering', 'instrumentalvirtuosity', 'lyricalcontent', 'studiotime')",songpopularity,2591
2592,"('Screenplayquality', 'actingability', 'editingfinesse', 'marketingspend')",boxofficerevenue,2592
2593,"('Grantfunding', 'labspace', 'researcherexpertise', 'institutionalbacking')",scientificdiscovery,2593
2594,"('Investigativeresources', 'evidenceanalysis', 'prosecutionskill', 'witnesscredibility')",trialoutcome,2594
2595,"('Drugefficacy', 'treatmentduration', 'clinicianexpertise', 'patienthealthstatus')",sideeffectminimization,2595
2596,"('Playerability', 'coachingstrategy', 'teamchemistry', 'fansupport')",championshipwins,2596
2597,"('Ingredientcompatibility', 'preparationskill', 'recipenuance', 'platingartistry')",diningexperience,2597
2598,"('Supplierdependability', 'inventorylevel', 'qualitycontrol', 'purchaseterms')",operationsefficiency,2598
2599,"('Locationappeal', 'propertysize', 'buildquality', 'neighborhoodsafety')",homevalue,2599
2600,"('Interestrates', 'constructioncosts', 'marketdemand', 'developerreputation')",condosales,2600
2601,"('Enginepower', 'chassisrigidity', 'aerodynamics', 'suspensioncalibration')",laptime,2601
2602,"('Producequality', 'menucreativity', 'diningambiance', 'hospitalityservice')",customersatisfaction,2602
2603,"('Routeoptimization', 'drivercourtesy', 'fleetmaintenance', 'shipmentpacking')",timelydelivery,2603
2604,"('Cybersecurityinvestment', 'accesscontrols', 'datagovernance', 'employeediligence')",informationassurance,2604
2605,"('Mechanicexpertise', 'diagnosticaccuracy', 'repairspeed', 'shoporganization')",customerretention,2605
2606,"('Produceripeness', 'ingredientpairings', 'preparationtechniques', 'platingvisuals')",mealdeliciousness,2606
2607,"('Curriculumquality', 'teacherskills', 'parentalinvolvement', 'studyresources')",studentachievement,2607
2608,"('Workerdiligence', 'manageroversight', 'operationalefficiency', 'productivityincentives')",outputvolume,2608
2609,"('Ingredientcompatibility', 'preparationtechnique', 'recipenuance', 'platingartistry')",diningexperience,2609
2610,"('Suspensioncalibration', 'tiregrip', 'chassisrigidity', 'drivertechnique')",laptime,2610
2611,"('Salesmanship', 'productquality', 'marketingreach', 'customerloyalty')",revenuegeneration,2611
2612,"('Castingdecisions', 'writingquality', 'setdesign', 'editingfinesse')",audiencereception,2612
2613,"('Employeediligence', 'ergonomics', 'breakscheduling', 'workplacesafety')",productivitylevel,2613
2614,"('Composertalent', 'lyricistability', 'performerskill', 'arrangements')",songpopularity,2614
2615,"('Recipecreativity', 'ingredientquality', 'preparationexpertise', 'visualappeal')",dinersatisfaction,2615
2616,"('Employeediligence', 'managersupport', 'workplaceamenities', 'professionaldevelopment')",retentionrate,2616
2617,"('Producequality', 'menuinnovation', 'diningambiance', 'hospitalityservice')",customerloyalty,2617
2618,"('Routeplanning', 'drivercourtesy', 'fleetmaintenance', 'shipmentpacking')",timelydelivery,2618
2619,"('Teacherattentiveness', 'parentalsupport', 'studyresources', 'studentdiligence')",academicgrowth,2619
2620,"('Castchemistry', 'writingquality', 'productiondesign', 'directionexpertise')",criticalpraise,2620
2621,"('Collaborationeffectiveness', 'deadlinehandling', 'scopealignment', 'clientrapport')",projectsuccess,2621
2622,"('Engineerexpertise', 'codeefficiency', 'systemresilience', 'productintuitiveness')",softwareexcellence,2622
2623,"('Supplierreliability', 'inventoryoptimization', 'qualityassurance', 'productioncoordination')",operationalexcellence,2623
2624,"('Locationappeal', 'floorplan', 'amenities', 'neighborhood')",homeprice,2624
2625,"('Enginetorque', 'fuelmapping', 'aerodynamicrefinement', 'chassistuning')",acceleration,2625
2626,"('Ingredientsynergy', 'recipeprecision', 'culinaryskill', 'presentationflair')",diningenjoyment,2626
2627,"('Performerstagecraft', 'musicvirtuosity', 'lyricalartistry', 'productionspectacle')",audiencedelight,2627
2628,"('Weatherconditions', 'terrainfeatures', 'routefinding', 'gearquality')",hikingexperience,2628
2629,"('Teacherattentiveness', 'studysupport', 'studentengagement', 'parentalinvolvement')",learningoutcomes,2629
2630,"('Kitchenlayout', 'cookingequipment', 'ingredientquality', 'culinaryskill')",diningenjoyment,2630
2631,"('Treatmentefficacy', 'clinicianexpertise', 'patientadherence', 'diagnosticprecision')",healthimprovement,2631
2632,"('Castingdecisions', 'setproduction', 'costumedesign', 'directionquality')",showimmersion,2632
2633,"('Artistcreativity', 'mediummastery', 'conceptexecution', 'exhibitionvenue')",collectorinterest,2633
2634,"('Drugefficacy', 'patientneed', 'sideeffectprofile', 'prescriptionalignment')",symptomrelief,2634
2635,"('Ingredientintegrity', 'preparationadeptness', 'recipeaptitude', 'presentationallure')",tastesatisfaction,2635
2636,"('Producequality', 'menucreativity', 'diningambience', 'hospitalityservice')",customerhappiness,2636
2637,"('Doctorattentiveness', 'treatmentefficacy', 'patientcommitment', 'diagnosticaccuracy')",healthgains,2637
2638,"('Employeecompetence', 'managerguidance', 'workamenities', 'professionalgrowth')",jobsatisfaction,2638
2639,"('Partsdurability', 'systemefficiency', 'featurerobustness', 'reliabilitytesting')",productlongevity,2639
2640,"('Materialinnovation', 'constructionexpertise', 'designergonomics', 'safetyengineering')",userexperience,2640
2641,"('Soundclarity', 'footagequality', 'editingpolish', 'vieweraffinity')",videoengagement,2641
2642,"('Medicationefficacy', 'clinicianexpertise', 'patientcommitment', 'sideeffectminimization')",wellnessrestoration,2642
2643,"('Farmlandfertility', 'cropheartiness', 'harvestconditions', 'storagemethod')",producequality,2643
2644,"('Ingredientintegrity', 'preparationadeptness', 'recipeaptitude', 'presentationallure')",tastesensation,2644
2645,"('Artistimagination', 'mediumexploration', 'techniquerefinement', 'conceptsolidity')",observerresonance,2645
2646,"('Materialquality', 'constructionexpertise', 'spaceefficiency', 'aestheticcohesion')",homecomfort,2646
2647,"('Facultyknowledge', 'studententhusiasm', 'programresources', 'graduatepreparedness')",alumniachievement,2647
2648,"('Producefreshness', 'recipeaptitude', 'techniquecompetence', 'consistencyskill')",dinersatisfaction,2648
2649,"('Performercharisma', 'productionspectacle', 'audiencerapport', 'venueatmosphere')",showbuzz,2649
2650,"('Medicationefficacy', 'practitionerexpertise', 'adherencemotivation', 'diagnosticacuity')",healthgains,2650
2651,"('Soilenrichment', 'irrigationmethod', 'sunlightaccess', 'pestmanagement')",cropprosperity,2651
2652,"('Designinnovation', 'engineeringcaliber', 'safetypriority', 'qualityvalidation')",passengerassurance,2652
2653,"('Castrapport', 'directorialvision', 'technicalfluency', 'marketingsuccess')",viewerimpact,2653
2654,"('Supplychaintransparency', 'ethicalsourcing', 'ingredientquality', 'preparationskill')",productintegrity,2654
2655,"('Medicationefficacy', 'patientrapport', 'lifestylesupport', 'sideeffectmitigation')",wellnessfurtherance,2655
2656,"('Produceintegrity', 'culinaryskill', 'hospitalitycharm', 'ambiancewarmth')",dinerjoy,2656
2657,"('Routepracticality', 'vehicleoptimization', 'driverprofessionalism', 'shipmentprotection')",deliverysuccess,2657
2658,"('Studentcuriosity', 'educatorinsight', 'resourceutility', 'environmentalconviviality')",comprehensionboost,2658
2659,"('Performerstagecraft', 'productionspectacle', 'audiencerapport', 'venueatmosphere')",eventeminence,2659
2660,"('Medicationefficacy', 'practitionerexpertise', 'lifestylesupport', 'diagnosticacuity')",wellnessrestoration,2660
2661,"('yearsofeducation', 'annualincome', 'yearsatcompany', 'numberofdirectreports')",employeeproductivity,2661
2662,"('yearsofcropgrowth', 'rainfallamount', 'fertilizerused', 'sunlighthours')",cropyield,2662
2663,"('creditscore', 'annualincome', 'yearsemployed', 'currentdebt')",likelihoodofloanapproval,2663
2664,"('enginehorsepower', 'vehicleweight', 'numberofgears', 'fueltankcapacity')",fuelefficiency,2664
2665,"('RAMsize', 'CPUcores', 'GPUspeed', 'storagecapacity')",computerbenchmarkscore,2665
2666,"('yearsoftennisexperience', 'weeklypracticehours', 'fitnesslevel', 'tournamentappearances')",tennisranking,2666
2667,"('yearsofmusiclessons', 'weeklypracticehours', 'recitalsattended', 'musictheoryexpertise')",musicianskilllevel,2667
2668,"('yearsofmedicaltraining', 'medicalcertificationlevel', 'patientreviews', 'proceduresperformed')",physicianreputation,2668
