,feature_names,target_names,task_id
2354,"('monthlysavings', 'risktolerance', 'diversification', 'managertenure')",portfolioreturn,2354
2355,"('claycontent', 'drainage', 'nutrientlevels', 'microbialactivity')",cropyield,2355
2356,"('wordcomplexity', 'emotionevoked', 'culturalsignificance', 'meter')",poemgreatness,2356
2357,"('legroom', 'seatwidth', 'inflightentertainment', 'cabinservice')",airlinerating,2357
2358,"('threadcount', 'stainresistance', 'warmthrating', 'softness')",sheetquality,2358
2359,"('slowtemporuns', 'speedworkouts', 'coretraining', 'nutrition')",marathonPR,2359
2360,"('diseaseprevalence', 'sanitation', 'healthcareaccess', 'publichealthfunding')",lifeexpectancy,2360
2361,"('noiselevels', 'walkability', 'amenities', 'petfriendliness')",apartmentdemand,2361
2362,"('kingsafety', 'piecedevelopment', 'attacktiming', 'defensiveskill')",chessrating,2362
2363,"('brushcontrol', 'moisturemanagement', 'greenspeed', 'holedifficulty')",golfscore,2363
2364,"('gamelength', 'persistentworld', 'charactercustomization', 'multiplayersupport')",RPGscore,2364
2365,"('packetloss', 'latency', 'bandwidth', 'customerservice')",internetproviderrating,2365
2366,"('foundationtype', 'windowefficiency', 'insulationrating', 'solarpotential')",homeenergyrating,2366
2367,"('capitalrequirement', 'scalability', 'managementexpertise', 'marketsize')",startupsuccessprobability,2367
2368,"('designerprestige', 'fabricquality', 'silhouette', 'brandidentity')",collectionacclaim,2368
2369,"('batterydensity', 'dischargerate', 'cyclelife', 'safety')",electricvehiclerange,2369
2370,"('melody', 'harmony', 'dynamics', 'emotionalresonance')",popsongsuccess,2370
2371,"('soilpH', 'sunexposure', 'irrigationfrequency', 'fertilizerinputs')",tomatoyield,2371
2372,"('upperbodystrength', 'corestability', 'balance', 'judgingaccuracy')",gymnasticsscore,2372
2373,"('equipmenttype', 'marketingstrategy', 'supplychainmanagement', 'leadership')",restaurantprofitability,2373
2374,"('cyclingcadence', 'heartratezones', 'poweroutput', 'courseprofile')",timetrialperformance,2374
2375,"('returnonassets', 'profitmargin', 'leverageratio', 'liquidityratio')",creditworthiness,2375
2376,"('strikerate', 'line&length', 'variation', 'battingconditions')",bowlingrating,2376
2377,"('processorcores', 'RAMcapacity', 'storagespeed', 'displayresolution')",devicebenchmark,2377
2378,"('weatheringrate', 'permeablity', 'porosity', 'mineralhardness')",aquiferrechargerate,2378
2379,"('storylineoriginality', 'characterdepth', 'setdesign', 'costumeaccuracy')",playimpact,2379
2380,"('gamerskill', 'strategyinnovation', 'executiontiming', 'composure')",esportsplacing,2380
2381,"('Hoursstudied', 'IQscore', 'Gradepointaverage', 'Extracurricularactivities')",Testscore,2381
2382,"('Length', 'Width', 'Height', 'Weight')",Volume,2382
2383,"('Age', 'Income', 'Jobsatisfaction', 'Commutetime')",Lifehappiness,2383
2384,"('Rainfall', 'Temperature', 'Soilmoisture', 'Sunlight')",Cropyield,2384
2385,"('Interestrate', 'Debt', 'Income', 'Expenditures')",Creditscore,2385
2386,"('Practicetime', 'Coordination', 'Flexibility', 'Balance')",Gymnasticsscore,2386
2387,"('Velocitystart', 'Angle', 'Height', 'Gravity')",Distancetraveled,2387
2388,"('Fatintake', 'Proteinintake', 'Carbintake', 'Fiberintake')",Bodyweight,2388
2389,"('Size', 'Colorintensity', 'Symmetry', 'Scarcity')",Jewelvalue,2389
2390,"('Tensilestrength', 'Hardness', 'Thermalconductivity', 'Electricalresistivity')",Materialquality,2390
2391,"('Loyaltypointsearned', 'Averagepurchaseamount', 'Purchasefrequency', 'Returns')",Elitestatusqualification,2391
2392,"('Linesofcode', 'Complexity', 'Comments', 'Testingcoverage')",Softwarequality,2392
2393,"('Studytime', 'Focus', 'Retention', 'Applicationofknowledge')",Examperformance,2393
2394,"('Potsize', 'Wateramount', 'Sunlight', 'Fertilizer')",Plantgrowth,2394
2395,"('Sleepduration', 'Nutritionquality', 'Exerciseduration', 'Stresslevels')",Healthscore,2395
2396,"('Threadcount', 'Softness', 'Durability', 'Heatretention')",Sheetquality,2396
2397,"('Problemcomplexity', 'Resourceavailability', 'Workerskill', 'Managementeffectiveness')",Projectsuccess,2397
2398,"('Lightintensity', 'Temperature', 'Humidity', 'Ventilation')",Plantgrowth,2398
2399,"('CPUspeed', 'RAM', 'GPUpower', 'Storagespeed')",Computerperformance,2399
2400,"('Taxespaid', 'Charitabledonations', 'Employeecompensation', 'Environmentalimpact')",Corporatecitizenshipscore,2400
2401,"('Fatcontent', 'Sugarcontent', 'Fibercontent', 'Proteincontent')",Nutritionscore,2401
2402,"('Totalspending', 'Repeatpurchases', 'Referrals', 'Customerservicecontacts')",Customerlifetimevalue,2402
2403,"('Velocity', 'Trajectory', 'Windspeed', 'Altitude')",Hitdistance,2403
2404,"('Principal', 'Interestrate', 'Lengthofloan', 'Creditscore')",Chanceofapproval,2404
2405,"('Membershiplength', 'Renewalrate', 'Activitylevel', 'Volunteerhours')",Valuetoorganization,2405
2406,"('Morningsales', 'Afternoonsales', 'Eveningsales', 'Advertisingspend')",Dailyrevenue,2406
2407,"('Lengthoffur', 'Volumeofbark', 'Areaofleaves', 'Heightofbranches')",Treematurity,2407
2408,"('Turbinespeed', 'Generatorefficiency', 'Gearboxstability', 'Windspeed')",Poweroutput,2408
2409,"('Childhoodtrauma', 'copingabilities', 'socialsupportsystem', 'treatmentplanadherence')",anxietylevels,2409
2410,"('Price', 'convenience', 'taste', 'brandtrust')",productsatisfaction,2410
2411,"('Drumtightness', 'stringgauge', 'neckbow', 'electronics')",guitartone,2411
2412,"('Meshcount', 'Inkviscosity', 'Pressspeed', 'Pressure')",Printquality,2412
2413,"('Phlevel', 'dissolvedoxygen', 'temperature', 'aquaticvegetation')",waterwayhealth,2413
2414,"('Cloudcoverage', 'humidity', 'airpressure', 'windspeed')",chanceofprecipitation,2414
2415,"('Enginepower', 'fuelefficiency', 'chassisrigidity', 'aerodynamics')",laptime,2415
2416,"('Leadershipability', 'strategicthinking', 'politicalsavvy', 'fundraisingcapability')",electionsuccess,2416
2417,"('Reservationsmade', 'cancellations', 'guestspending', 'returningguests')",hotelrevenue,2417
2418,"('Distancetotransit', 'nearbyamenities', 'size', 'age')",propertyvalue,2418
2419,"('Fatintake', 'carbintake', 'proteinintake', 'workoutregimen')",musclegain,2419
2420,"('Ambition', 'workethic', 'likability', 'qualifications')",promotioneligibility,2420
2421,"('Budget', 'realitydepictions', 'continuity', 'characterdevelopment')",showrating,2421
2422,"('Flightlength', 'legroom', 'foodquality', 'customerservice')",airlinesatisfaction,2422
2423,"('Acidity', 'residualsugar', 'body', 'finish')",winequality,2423
2424,"('Brandawareness', 'productquality', 'pricepoint', 'customerservice')",marketshare,2424
2425,"('Impressions', 'clicks', 'conversions', 'ROI')",campaigneffectiveness,2425
2426,"('Scent', 'texture', 'longevity', 'silage')",consumerpreference,2426
2427,"('Prooftime', 'oventemperature', 'restingtime', 'scoring')",breadquality,2427
2428,"('Fertilizationrate', 'rainfall', 'soilpH', 'sunlighthours')",cropyield,2428
2429,"('Obesityrate', 'smokingrate', 'pollutionlevels', 'healthcareaccess')",lifeexpectancy,2429
2430,"('Teacherexperience', 'classsize', 'technologyaccess', 'parentalinvolvement')",testscores,2430
2431,"('Embroiderystitchcount', 'fabricweave', 'colorfadingrate', 'careinstructions')",perceivedvalue,2431
2432,"('Competitiondensity', 'averageticket', 'repeatvisits', 'locationtraffic')",restaurantprofitability,2432
2433,"('Fatcontent', 'pH', 'moisture', 'saltcontent')",cheesequality,2433
2434,"('Chassisstiffness', 'gearratios', 'brakepadcompound', 'slipangle')",racepace,2434
2435,"('Valuation', 'debtratio', 'managementefficiency', 'marketconditions')",acquisitionprice,2435
2436,"('Heatflux', 'pressure', 'neutronabsorbance', 'enrichmentlevel')",reactionsustainability,2436
2437,"('Cyan', 'magenta', 'yellow', 'black')",coloraccuracy,2437
2438,"('Glazethickness', 'firingduration', 'clayporosity', 'shapesymmetry')",potteryquality,2438
2439,"('Topspeed', 'acceleration', 'handling', 'brakingperformance')",driverenjoyment,2439
2440,"('Lengthoffibers', 'tensilestrength', 'moisturewicking', 'elasticity')",fabricperformance,2440
2441,"('Sharpeningangle', 'bevelwidth', 'bladealloy', 'edgeretentiontesting')",knifesharpness,2441
2442,"('Malolacticfermentation', 'macerationtechnique', 'oakbarreltoast', 'bottlingage')",winebalance,2442
2443,"('Bloodpressure', 'cholesterol', 'triglycerides', 'bloodsugar')",cardiacriskscore,2443
2444,"('Sitespeed', 'mobilefriendliness', 'keywordtargeting', 'domainauthority')",organictraffic,2444
2445,"('Raininfiltrationrate', 'soilstabilitytesting', 'slopeanalysis', 'drainagecalculations')",landsliderisk,2445
2446,"('Finishcarpentryhours', 'tilesquarefootage', 'applianceupgradebudget', 'kitchendesign')",remodelappraisalvalue,2446
2447,"('Costperclick', 'clickthroughrate', 'conversionrate', 'returnonadspend')",campaignprofitability,2447
2448,"('Canopyhealth', 'rootstructure', 'waterneedsmet', 'pestresistance')",treevitality,2448
2449,"('Compressionstrength', 'shearresistance', 'thermalinsulation', 'vaporpermeability')",wallassemblyperformance,2449
2450,"('Guitarwoodtype', 'fretwirealloy', 'neckfinishsmoothness', 'electronicsshielding')",unwantednoise,2450
2451,"('Flourproteincontent', 'saltquantity', 'proofingtime', 'scoringcuts')",breadovenspring,2451
2452,"('Canopymanagement', 'fruitthinning', 'irrigationfrequency', 'birdnetting')",yield,2452
2453,"('Topicrelevance', 'informationaccuracy', 'writingquality', 'length')",articleusefulness,2453
2454,"('Ingredientquality', 'techniquecompetency', 'seasoningbalance', 'presentation')",dishtastiness,2454
2455,"('Threadcount', 'stitchpattern', 'buttonstyle', 'seamfinish')",productdurability,2455
2456,"('Peaktorque', 'gearrange', 'centerofgravity', 'suspensionsettings')",drivingenjoyment,2456
2457,"('Commissionrate', 'leadquality', 'workethic', 'productknowledge')",sales,2457
2458,"('Canopydensity', 'undergrowthclearing', 'ladderfuelremoval', 'weather')",firerisk,2458
2459,"('Foundationtype', 'roofpitch', 'windowefficiency', 'HVACquality')",energyefficiency,2459
2460,"('Plantingdepth', 'rowwidth', 'nutrientlevels', 'irrigationfrequency')",vegetableyield,2460
2461,"('Meshfirmness', 'foamdensity', 'temperatureregulation', 'motionisolation')",mattresscomfort,2461
2462,"('Ingredientpurity', 'equipmentsanitation', 'preparationskill', 'recipeprecision')",consumersafety,2462
2463,"('Linetrim', 'baitpresentation', 'equipmentadequacy', 'fishactivity')",catchrate,2463
2464,"('Threadthickness', 'needlesize', 'stitchstyle', 'knotsecurity')",suturestrength,2464
2465,"('Harmoniccomplexity', 'dynamicrange', 'tonecolor', 'intonation')",recordingquality,2465
2466,"('hullsmoothness', 'sailshape', 'centerboardadjustment', 'crewcoordination')",boatvelocity,2466
2467,"('Competitionanalysis', 'financialprojections', 'marketconditions', 'managementteam')",investmentpotential,2467
2468,"('Canopydensity', 'trailsystemadequacy', 'diversityofspecies', 'visitorfacilities')",parksatisfactionscore,2468
2469,"('Texture', 'seasoningbalance', 'moisturelevel', 'internaltemperature')",meatdeliciousness,2469
2470,"('Tempomarking', 'dynamiccontrast', 'tuningaccuracy', 'rhythmprecision')",musicexpressiveness,2470
2471,"('Texture', 'formcleanliness', 'glazeapplication', 'kilnatmosphere')",ceramicquality,2471
2472,"('Treespacing', 'pruningpractices', 'pestmanagement', 'irrigationschema')",orchardyield,2472
2473,"('Acidity', 'Iron', 'Potassium', 'OrganicContent')",SoilHealth,2473
2474,"('Length', 'Width', 'Color', 'Density')",Cost,2474
2475,"('Size', 'Weight', 'Durability', 'Conductivity')",Lifespan,2475
2476,"('Hardness', 'Ductility', 'Luster', 'Malleability')",Machinability,2476
2477,"('Calories', 'Protein', 'Fat', 'Carbohydrates')",NutritionalValue,2477
2478,"('Rainfall', 'Temperature', 'Elevation', 'SoilType')",CropYield,2478
2479,"('InterestRate', 'Income', 'Debt', 'CreditScore')",LoanApproval,2479
2480,"('RPM', 'Torque', 'Displacement', 'Valves')",Horsepower,2480
2481,"('Inflation', 'Unemployment', 'GDP', 'TradeDeficit')",EconomicHealth,2481
2482,"('Age', 'BloodPressure', 'Cholesterol', 'BMI')",HeartDiseaseRisk,2482
2483,"('Advertising', 'StoreTraffic', 'ConversionRate', 'ItemsPerSale')",Revenue,2483
2484,"('Navbar', 'Images', 'WhiteSpace', 'LoadTime')",SiteEngagement,2484
2485,"('Stars', 'SpecialEffects', 'Runtime', 'Sequel')",BoxOffice,2485
2486,"('Teachers', 'Technology', 'AfterSchoolPrograms', 'Attendance')",TestScores,2486
2487,"('CloudCover', 'Humidity', 'WindSpeed', 'BarometricPressure')",PrecipitationType,2487
2488,"('Price', 'Reviews', 'Images', 'ShippingTime')",Sales,2488
2489,"('Wingspan', 'EggSize', 'IncubationTime', 'MigrationDistance')",ExtinctionRisk,2489
2490,"('DrugDosage', 'WhiteBloodCells', 'Hematocrit', 'Platelets')",TransplantSuccess,2490
2491,"('NumberofLanes', 'PopulationDensity', 'PublicTransitAccessibility', 'CommuteDistance')",TrafficCongestion,2491
2492,"('GrainSize', 'Permeability', 'Porosity', 'FluidSaturation')",OilProduction,2492
2493,"('NumberofFinalists', 'NumberofApplications', 'SelectivityPercentage', 'EndowmentSize')",UniversityRanking,2493
2494,"('ProximitytoTrails', 'Daylighting', 'FloorPlans', 'NumberofAmenities')",ResidentSatisfaction,2494
2495,"('SupplyChainTransparency', 'CodeofEthicsAdherence', 'BenefitsOffered', 'EnvironmentalInitiatives')",BrandReputation,2495
2496,"('GuestCapacity', 'PlatesperGuest', 'IngredientQuality', 'SkillLevelofChefs')",ReservationDemand,2496
2497,"('FiberContent', 'Stretchability', 'Breathability', 'WaterResistance')",AthleticPerformance,2497
2498,"('PixelCount', 'ZoomCapability', 'ImageStabilization', 'LowLightPerformance')",PhotoQuality,2498
2499,"('StockPriceVolatility', 'MarketCapitalization', 'PricetoEarningsRatio', 'ProfitMargin')",InvestmentPotential,2499
2500,"('ProteinContent', 'PreparationMethod', 'CookingTime', 'IngredientFreshness')",MealTastiness,2500
2501,"('CloudDepths', 'WindShear', 'ConvectiveAvailablePotentialEnergy', 'PrecipitableWater')",TornadoProbability,2501
2502,"('MeltingPoint', 'BoilingPoint', 'HeatCapacity', 'ThermalConductivity')",TemperatureRegulationEffectiveness,2502
2503,"('NumberofLayers', 'LearningRate', 'HiddenUnits', 'BatchSize')",ModelAccuracy,2503
2504,"('LeafArea', 'FloweringTime', 'PestTolerance', 'YieldPotential')",CropRating,2504
2505,"('Viscosity', 'IonicStrength', 'ParticleInteractions', 'ShearRate')",EmulsificationStability,2505
2506,"('VehicleWeight', 'EngineSize', 'FuelEconomy', 'SafetyRating')",DealerMarkup,2506
2507,"('pH', 'DissolvedOxygen', 'Salinity', 'Temperature')",SpeciesRichness,2507
2508,"('SubjectClarity', 'Pose', 'Lighting', 'Background')",PhotoQuality,2508
2509,"('SugarContent', 'Acidity', 'Carbonation', 'IngredientQuality')",BeverageEnjoyment,2509
2510,"('LegRoom', 'SeatWidth', 'ReclineAngle', 'IFEOptions')",AirlinePreference,2510
2511,"('DetergentConcentration', 'WaterHardness', 'Agitation', 'Temperature')",StainRemovalEfficiency,2511
2512,"('GDPGrowth', 'InterestRates', 'ConsumerConfidence', 'UnemploymentRate')",StockMarketPerformance,2512
2513,"('Scenery', 'Culture', 'Cost', 'Weather')",DestinationAppeal,2513
2514,"('OctaneRating', 'CetaneNumber', 'ReidVaporPressure', 'OxygenateContent')",FuelEfficiencyGain,2514
2515,"('Bass', 'Treble', 'Soundstage', 'NoiseCancelling')",AudioQuality,2515
2516,"('ThreadCount', 'StapleLength', 'FiberStrength', 'Dyefastness')",FabricDurability,2516
2517,"('ProcessorSpeed', 'RAMCapacity', 'StorageType', 'GraphicsCapability')",OverallPerformance,2517
2518,"('FootTraffic', 'StoreFamiliarity', 'CompetitorProximity', 'AverageTransactionValue')",LocationDesirability,2518
2519,"('Virulence', 'Symptoms', 'TransmissionRate', 'DetectionDifficulty')",OutbreakSeverity,2519
2520,"('Impurities', 'DefectDensity', 'DopingConcentration', 'CrystalStructure')",SemiconductorPerformance,2520
2521,"('Affordability', 'Comfort', 'Design', 'EnergyEfficiency')",HomebuyerInterest,2521
2522,"('Ambition', 'InterpersonalSkills', 'Adaptability', 'WorkEthic')",LeadershipPotential,2522
2523,"('SpeciesDiversity', 'WaterQuality', 'DisturbanceRegime', 'HabitatConnectivity')",EcosystemHealth,2523
2524,"('Accuracy', 'Precision', 'Sensitivity', 'MeasurementRange')",InstrumentUtility,2524
2525,"('Complexity', 'Clarity', 'Relevance', 'Actionability')",ReportUsefulness,2525
2526,"('WaterActivity', 'AcidContent', 'OxygenPermeability', 'LightExposure')",FoodSpoilageRate,2526
2527,"('WaveHeight', 'BeachSlope', 'SedimentGrainSize', 'TidalRange')",ErosionRate,2527
2528,"('EmployeeSatisfaction', 'TurnoverRate', 'TrainingInvestment', 'PayEquity')",Productivity,2528
2529,"('PesticideResidues', 'BacterialContamination', 'Appearance', 'ShippingDistance')",ProduceQuality,2529
2530,"('SunExposure', 'FloweringPlants', 'WaterFeatures', 'SeatingOptions')",ParkEnjoyment,2530
2531,"('MentalDemand', 'PhysicalDemand', 'TemporalDemand', 'Effort')",Workload,2531
2532,"('IngredientSynergy', 'FlavorComplexity', 'TextureVariation', 'VisualAppeal')",DishCreativity,2532
2533,"('PressFreedom', 'PoliticalStability', 'RegulatoryEnvironment', 'EaseofDoingBusiness')",InvestmentClimate,2533
2534,"('FoundationDepth', 'WallBracing', 'RoofSheathing', 'WindowStandards')",EarthquakeResilience,2534
2535,"('Specularity', 'Smoothness', 'LightTransport', 'BRDF')",MaterialAppearance,2535
2536,"('CapitalizationRate', 'OccupancyRate', 'NetOperatingIncome', 'Location')",InvestmentReturnPotential,2536
2537,"('CableTension', 'TowerHeight', 'DeckStiffness', 'RoadwayClearance')",BridgeSafety,2537
2538,"('StomatalConductivity', 'LeafWaterPotential', 'RootDepth', 'DroughtTolerance')",YieldStability,2538
2539,"('Composition', 'Exposure', 'Framing', 'Lighting')",PhotographicMerit,2539
2540,"('Sweetness', 'Creaminess', 'Firmness', 'Ripeness')",IceCreamQuality,2540
2541,"('Rhythm', 'Harmony', 'Melody', 'Lyrics')",SongCraftsmanship,2541
2542,"('CanopyCover', 'TreeHeight', 'AgeDistribution', 'SpeciesMix')",ForestHealth,2542
2543,"('Range', 'DCChargingRate', 'CabinSpace', 'SafetyFeatures')",EVPurchaseLikelihood,2543
2544,"('IdeaNovelty', 'Elaboration', 'VisualImpact', 'Persuasiveness')",PitchSuccess,2544
2545,"('AirBlast', 'GrindSize', 'BrewTime', 'RoastLevel')",CoffeeTaste,2545
2546,"('Speed', 'Compactness', 'Capacity', 'InstructionSet')",MicroprocessorUtility,2546
2547,"('StoryPremise', 'CharacterDevelopment', 'Pacing', 'Relevance')",ScreenplayPromise,2547
2548,"('GroundAttack', 'AerialCombat', 'Speed', 'Armor')",BattlefieldAdvantage,2548
2549,"('PageSEO', 'Backlinks', 'SiteSpeed', 'MobileFriendliness')",SearchRanking,2549
2550,"('StudentMotivation', 'ClassSize', 'TeacherCommunication', 'ResourceAccess')",LearningGains,2550
2551,"('ArrivalRate', 'QueueLength', 'AgentSkills', 'Tools')",ServiceLevel,2551
2552,"('Size', 'Location', 'SafetyRecord', 'SpecialPrograms')",SchoolChoice,2552
2553,"('Agility', 'BiteForce', 'Territoriality', 'ColorVividness')",MatingAttractiveness,2553
2554,"('MolecularWeight', 'Branching', 'Crosslinking', 'Crystallinity')",PolymerProcessability,2554
