input,target,trial_id,task_id
"[9.0, 3.0, 5.0]",shapeattributes,35,440
"[4.0, 6.0, 8.0]",geometryforms,36,440
"[7.0, 2.0, 6.0]",shapeattributes,37,440
"[3.0, 5.0, 7.0]",geometryforms,38,440
"[10.0, 1.0, 5.0]",shapeattributes,39,440
"[2.0, 8.0, 9.0]",geometryforms,40,440
"[8.0, 4.0, 7.0]",shapeattributes,41,440
"[5.0, 3.0, 6.0]",geometryforms,42,440
"[9.0, 2.0, 5.0]",shapeattributes,43,440
"[4.0, 7.0, 8.0]",geometryforms,44,440
"[7.0, 3.0, 4.0]",shapeattributes,45,440
"[3.0, 9.0, 7.0]",geometryforms,46,440
"[10.0, 2.0, 4.0]",shapeattributes,47,440
"[2.0, 6.0, 8.0]",geometryforms,48,440
"[8.0, 5.0, 6.0]",shapeattributes,49,440
"[5.0, 4.0, 9.0]",geometryforms,50,440
"[9.0, 3.0, 5.0]",shapeattributes,51,440
"[4.0, 6.0, 7.0]",geometryforms,52,440
"[7.0, 2.0, 6.0]",shapeattributes,53,440
"[3.0, 5.0, 8.0]",geometryforms,54,440
"[10.0, 1.0, 5.0]",shapeattributes,55,440
"[2.0, 8.0, 7.0]",geometryforms,56,440
"[8.0, 4.0, 7.0]",shapeattributes,57,440
"[5.0, 3.0, 6.0]",geometryforms,58,440
"[9.0, 2.0, 5.0]",shapeattributes,59,440
"[4.0, 7.0, 8.0]",geometryforms,60,440
"[7.0, 3.0, 4.0]",shapeattributes,61,440
"[3.0, 9.0, 7.0]",geometryforms,62,440
"[10.0, 2.0, 4.0]",shapeattributes,63,440
"[2.0, 6.0, 8.0]",geometryforms,64,440
"[8.0, 5.0, 6.0]",shapeattributes,65,440
"[5.0, 4.0, 9.0]",geometryforms,66,440
"[9.0, 3.0, 5.0]",shapeattributes,67,440
"[4.0, 6.0, 7.0]",geometryforms,68,440
"[7.0, 2.0, 6.0]",shapeattributes,69,440
"[3.0, 5.0, 8.0]",geometryforms,70,440
"[10.0, 1.0, 5.0]",shapeattributes,71,440
"[2.0, 8.0, 7.0]",geometryforms,72,440
"[8.0, 4.0, 7.0]",shapeattributes,73,440
"[5.0, 3.0, 6.0]",geometryforms,74,440
"[9.0, 2.0, 5.0]",shapeattributes,75,440
"[4.0, 7.0, 8.0]",geometryforms,76,440
"[7.0, 3.0, 4.0]",shapeattributes,77,440
"[3.0, 9.0, 7.0]",geometryforms,78,440
"[10.0, 2.0, 4.0]",shapeattributes,79,440
"[2.0, 6.0, 8.0]",geometryforms,80,440
"[8.0, 5.0, 6.0]",shapeattributes,81,440
"[5.0, 4.0, 9.0]",geometryforms,82,440
"[9.0, 3.0, 5.0]",shapeattributes,83,440
"[4.0, 6.0, 7.0]",geometryforms,84,440
"[7.0, 2.0, 6.0]",shapeattributes,85,440
"[3.0, 5.0, 8.0]",geometryforms,86,440
"[10.0, 1.0, 5.0]",shapeattributes,87,440
"[2.0, 8.0, 7.0]",geometryforms,88,440
"[8.0, 4.0, 7.0]",shapeattributes,89,440
"[5.0, 3.0, 6.0]",geometryforms,90,440
"[9.0, 2.0, 5.0]",shapeattributes,91,440
"[4.0, 7.0, 8.0]",geometryforms,92,440
"[7.0, 3.0, 4.0]",shapeattributes,93,440
"[3.0, 9.0, 7.0]",geometryforms,94,440
"[10.0, 2.0, 4.0]",shapeattributes,95,440
"[2.0, 6.0, 8.0]",geometryforms,96,440
"[8.0, 5.0, 6.0]",shapeattributes,97,440
"[5.0, 4.0, 9.0]",geometryforms,98,440
"[9.0, 3.0, 5.0]",shapeattributes,99,440
"[2.0, 4.0, 6.0]",treeparts,0,441
"[1.0, 3.0, 5.0]",biologystructures,1,441
"[3.0, 6.0, 8.0]",treeparts,2,441
"[2.0, 5.0, 7.0]",treeparts,3,441
"[1.0, 2.0, 4.0]",biologystructures,4,441
"[4.0, 7.0, 9.0]",treeparts,5,441
"[3.0, 5.0, 6.0]",biologystructures,6,441
"[2.0, 6.0, 8.0]",treeparts,7,441
"[1.0, 4.0, 6.0]",biologystructures,8,441
"[5.0, 8.0, 10.0]",treeparts,9,441
"[2.0, 5.0, 9.0]",treeparts,10,441
"[3.0, 4.0, 7.0]",biologystructures,11,441
"[4.0, 6.0, 8.0]",treeparts,12,441
"[2.0, 3.0, 6.0]",biologystructures,13,441
"[5.0, 7.0, 9.0]",treeparts,14,441
"[1.0, 2.0, 5.0]",biologystructures,15,441
"[3.0, 6.0, 8.0]",treeparts,16,441
"[4.0, 5.0, 7.0]",biologystructures,17,441
"[2.0, 4.0, 8.0]",treeparts,18,441
"[1.0, 3.0, 6.0]",biologystructures,19,441
"[5.0, 6.0, 10.0]",treeparts,20,441
"[3.0, 5.0, 7.0]",biologystructures,21,441
"[2.0, 6.0, 9.0]",treeparts,22,441
"[4.0, 7.0, 8.0]",treeparts,23,441
"[1.0, 4.0, 5.0]",biologystructures,24,441
"[3.0, 6.0, 9.0]",treeparts,25,441
"[2.0, 5.0, 7.0]",biologystructures,26,441
"[5.0, 8.0, 9.0]",treeparts,27,441
"[1.0, 3.0, 7.0]",biologystructures,28,441
"[4.0, 6.0, 8.0]",treeparts,29,441
"[2.0, 4.0, 9.0]",treeparts,30,441
"[3.0, 5.0, 6.0]",biologystructures,31,441
"[5.0, 7.0, 10.0]",treeparts,32,441
"[1.0, 2.0, 6.0]",biologystructures,33,441
"[4.0, 5.0, 8.0]",treeparts,34,441
"[3.0, 6.0, 7.0]",biologystructures,35,441
"[2.0, 3.0, 8.0]",biologystructures,36,441
"[5.0, 6.0, 9.0]",treeparts,37,441
"[1.0, 4.0, 7.0]",biologystructures,38,441
"[3.0, 5.0, 8.0]",treeparts,39,441
"[2.0, 6.0, 9.0]",treeparts,40,441
"[4.0, 7.0, 10.0]",treeparts,41,441
"[1.0, 3.0, 6.0]",biologystructures,42,441
"[3.0, 4.0, 8.0]",biologystructures,43,441
"[5.0, 6.0, 8.0]",treeparts,44,441
"[2.0, 5.0, 7.0]",biologystructures,45,441
"[4.0, 6.0, 9.0]",treeparts,46,441
"[1.0, 2.0, 5.0]",biologystructures,47,441
"[3.0, 6.0, 10.0]",treeparts,48,441
"[2.0, 4.0, 8.0]",treeparts,49,441
"[5.0, 7.0, 9.0]",treeparts,50,441
"[1.0, 3.0, 7.0]",biologystructures,51,441
"[4.0, 5.0, 7.0]",biologystructures,52,441
"[2.0, 6.0, 9.0]",treeparts,53,441
"[3.0, 4.0, 8.0]",biologystructures,54,441
"[5.0, 6.0, 10.0]",treeparts,55,441
"[1.0, 4.0, 6.0]",biologystructures,56,441
"[3.0, 5.0, 7.0]",biologystructures,57,441
"[2.0, 3.0, 8.0]",biologystructures,58,441
"[5.0, 8.0, 9.0]",treeparts,59,441
"[1.0, 2.0, 6.0]",biologystructures,60,441
"[4.0, 6.0, 8.0]",treeparts,61,441
"[3.0, 6.0, 9.0]",treeparts,62,441
"[2.0, 5.0, 7.0]",biologystructures,63,441
"[5.0, 7.0, 10.0]",treeparts,64,441
"[1.0, 3.0, 7.0]",biologystructures,65,441
"[4.0, 5.0, 8.0]",treeparts,66,441
"[3.0, 4.0, 7.0]",biologystructures,67,441
"[2.0, 6.0, 9.0]",treeparts,68,441
"[5.0, 6.0, 9.0]",treeparts,69,441
"[1.0, 4.0, 5.0]",biologystructures,70,441
"[3.0, 6.0, 10.0]",treeparts,71,441
"[2.0, 4.0, 8.0]",treeparts,72,441
"[5.0, 7.0, 8.0]",treeparts,73,441
"[1.0, 3.0, 6.0]",biologystructures,74,441
"[4.0, 5.0, 7.0]",biologystructures,75,441
"[2.0, 6.0, 9.0]",treeparts,76,441
"[3.0, 4.0, 8.0]",biologystructures,77,441
"[5.0, 6.0, 10.0]",treeparts,78,441
"[1.0, 2.0, 5.0]",biologystructures,79,441
"[4.0, 6.0, 8.0]",treeparts,80,441
"[3.0, 5.0, 7.0]",biologystructures,81,441
"[2.0, 3.0, 8.0]",biologystructures,82,441
"[5.0, 7.0, 9.0]",treeparts,83,441
"[1.0, 4.0, 7.0]",biologystructures,84,441
"[3.0, 6.0, 9.0]",treeparts,85,441
"[2.0, 5.0, 7.0]",biologystructures,86,441
"[5.0, 8.0, 10.0]",treeparts,87,441
"[1.0, 3.0, 6.0]",biologystructures,88,441
"[4.0, 5.0, 8.0]",treeparts,89,441
"[3.0, 6.0, 7.0]",biologystructures,90,441
"[2.0, 4.0, 9.0]",treeparts,91,441
"[5.0, 6.0, 8.0]",treeparts,92,441
"[1.0, 2.0, 6.0]",biologystructures,93,441
"[3.0, 5.0, 6.0]",biologystructures,94,441
"[2.0, 6.0, 8.0]",treeparts,95,441
"[5.0, 7.0, 10.0]",treeparts,96,441
"[1.0, 3.0, 7.0]",biologystructures,97,441
"[4.0, 6.0, 9.0]",treeparts,98,441
"[3.0, 4.0, 8.0]",biologystructures,99,441
"[0.5, 0.2, 2.5]",matterproperties,0,442
"[1.1, 0.5, 2.2]",matterproperties,1,442
"[0.8, 0.3, 2.7]",matterproperties,2,442
"[1.5, 0.7, 2.1]",matterproperties,3,442
"[0.2, 0.1, 2.9]",matterproperties,4,442
"[1.8, 0.9, 2.0]",matterproperties,5,442
"[0.4, 0.2, 2.6]",matterproperties,6,442
"[1.2, 0.6, 2.4]",matterproperties,7,442
"[0.6, 0.3, 2.8]",matterproperties,8,442
"[1.9, 1.0, 1.9]",matterproperties,9,442
"[0.1, 0.05, 2.9]",matterproperties,10,442
"[1.4, 0.8, 2.3]",matterproperties,11,442
"[0.7, 0.4, 2.5]",matterproperties,12,442
"[1.6, 0.9, 2.2]",matterproperties,13,442
"[0.3, 0.2, 2.7]",matterproperties,14,442
"[1.1, 0.6, 2.4]",physicscategories,15,442
"[0.9, 0.5, 2.1]",physicscategories,16,442
"[1.7, 1.0, 2.0]",physicscategories,17,442
"[0.5, 0.3, 2.6]",physicscategories,18,442
"[1.3, 0.8, 2.3]",physicscategories,19,442
"[0.6, 0.4, 2.5]",physicscategories,20,442
"[1.5, 0.9, 2.2]",physicscategories,21,442
"[0.4, 0.3, 2.7]",physicscategories,22,442
"[1.2, 0.7, 2.4]",physicscategories,23,442
"[0.7, 0.5, 2.1]",physicscategories,24,442
"[1.9, 1.1, 2.0]",physicscategories,25,442
"[0.2, 0.1, 2.9]",physicscategories,26,442
"[1.6, 0.9, 2.3]",physicscategories,27,442
"[0.3, 0.2, 2.6]",physicscategories,28,442
"[1.4, 0.8, 2.4]",physicscategories,29,442
"[0.8, 0.5, 2.2]",physicscategories,30,442
"[1.1, 0.6, 2.5]",matterproperties,31,442
"[0.5, 0.3, 2.7]",matterproperties,32,442
"[1.7, 1.0, 2.1]",matterproperties,33,442
"[0.4, 0.2, 2.9]",matterproperties,34,442
"[1.3, 0.8, 2.3]",matterproperties,35,442
"[0.6, 0.4, 2.5]",matterproperties,36,442
"[1.5, 0.9, 2.2]",matterproperties,37,442
"[0.3, 0.2, 2.7]",matterproperties,38,442
"[1.2, 0.7, 2.4]",matterproperties,39,442
"[0.7, 0.5, 2.1]",matterproperties,40,442
"[1.9, 1.1, 2.0]",matterproperties,41,442
"[0.2, 0.1, 2.9]",matterproperties,42,442
"[1.6, 0.9, 2.3]",matterproperties,43,442
"[0.5, 0.3, 2.6]",physicscategories,44,442
"[1.4, 0.8, 2.4]",physicscategories,45,442
"[0.8, 0.5, 2.2]",physicscategories,46,442
"[1.1, 0.6, 2.5]",physicscategories,47,442
"[0.4, 0.2, 2.7]",physicscategories,48,442
"[1.7, 1.0, 2.1]",physicscategories,49,442
"[0.6, 0.4, 2.5]",physicscategories,50,442
"[1.5, 0.9, 2.2]",physicscategories,51,442
"[0.3, 0.2, 2.7]",physicscategories,52,442
"[1.3, 0.8, 2.3]",physicscategories,53,442
"[0.7, 0.5, 2.1]",physicscategories,54,442
"[1.2, 0.7, 2.4]",physicscategories,55,442
"[0.5, 0.3, 2.6]",matterproperties,56,442
"[1.9, 1.1, 2.0]",matterproperties,57,442
"[0.2, 0.1, 2.9]",matterproperties,58,442
"[1.6, 0.9, 2.3]",matterproperties,59,442
"[0.8, 0.5, 2.2]",matterproperties,60,442
"[1.4, 0.8, 2.4]",matterproperties,61,442
"[0.4, 0.2, 2.7]",matterproperties,62,442
"[1.7, 1.0, 2.1]",matterproperties,63,442
"[0.6, 0.4, 2.5]",matterproperties,64,442
"[1.5, 0.9, 2.2]",matterproperties,65,442
"[0.3, 0.2, 2.7]",matterproperties,66,442
"[1.3, 0.8, 2.3]",matterproperties,67,442
"[0.7, 0.5, 2.1]",matterproperties,68,442
"[1.2, 0.7, 2.4]",matterproperties,69,442
"[0.5, 0.3, 2.6]",physicscategories,70,442
"[1.9, 1.1, 2.0]",physicscategories,71,442
"[0.2, 0.1, 2.9]",physicscategories,72,442
"[1.6, 0.9, 2.3]",physicscategories,73,442
"[0.8, 0.5, 2.2]",physicscategories,74,442
"[1.4, 0.8, 2.4]",physicscategories,75,442
"[0.4, 0.2, 2.7]",physicscategories,76,442
"[1.7, 1.0, 2.1]",physicscategories,77,442
"[0.6, 0.4, 2.5]",physicscategories,78,442
"[1.5, 0.9, 2.2]",physicscategories,79,442
"[0.3, 0.2, 2.7]",physicscategories,80,442
"[1.3, 0.8, 2.3]",physicscategories,81,442
"[0.7, 0.5, 2.1]",physicscategories,82,442
"[1.2, 0.7, 2.4]",physicscategories,83,442
"[0.5, 0.3, 2.6]",matterproperties,84,442
"[1.9, 1.1, 2.0]",matterproperties,85,442
"[0.2, 0.1, 2.9]",matterproperties,86,442
"[1.6, 0.9, 2.3]",matterproperties,87,442
"[0.8, 0.5, 2.2]",matterproperties,88,442
"[1.4, 0.8, 2.4]",matterproperties,89,442
"[0.4, 0.2, 2.7]",matterproperties,90,442
"[1.7, 1.0, 2.1]",matterproperties,91,442
"[0.6, 0.4, 2.5]",matterproperties,92,442
"[1.5, 0.9, 2.2]",matterproperties,93,442
"[0.3, 0.2, 2.7]",matterproperties,94,442
"[1.3, 0.8, 2.3]",matterproperties,95,442
"[0.7, 0.5, 2.1]",matterproperties,96,442
"[1.2, 0.7, 2.4]",matterproperties,97,442
"[0.5, 0.3, 2.6]",physicscategories,98,442
"[1.9, 1.1, 2.0]",physicscategories,99,442
"[3.2, 2.1, 1.05]",circledimensions,0,443
"[4.5, 3.4, 1.7]",circledimensions,1,443
"[2.9, 1.9, 0.95]",circledimensions,2,443
"[6.1, 4.3, 2.15]",geometryforms,3,443
"[5.7, 4.1, 2.05]",geometryforms,4,443
"[3.8, 2.5, 1.25]",circledimensions,5,443
"[7.3, 5.2, 2.6]",geometryforms,6,443
"[4.2, 2.9, 1.45]",circledimensions,7,443
"[9.1, 6.5, 3.25]",geometryforms,8,443
"[6.9, 4.9, 2.45]",geometryforms,9,443
"[3.1, 2.0, 1.0]",circledimensions,10,443
"[8.5, 6.1, 3.05]",geometryforms,11,443
"[4.8, 3.2, 1.6]",circledimensions,12,443
"[10.2, 7.3, 3.65]",geometryforms,13,443
"[5.3, 3.7, 1.85]",circledimensions,14,443
"[9.5, 6.9, 3.45]",geometryforms,15,443
"[4.1, 2.8, 1.4]",circledimensions,16,443
"[11.1, 7.9, 3.95]",geometryforms,17,443
"[5.9, 4.2, 2.1]",circledimensions,18,443
"[10.8, 7.7, 3.85]",geometryforms,19,443
"[3.5, 2.3, 1.15]",circledimensions,20,443
"[12.2, 8.7, 4.35]",geometryforms,21,443
"[4.6, 3.1, 1.55]",circledimensions,22,443
"[11.5, 8.2, 4.1]",geometryforms,23,443
"[6.3, 4.5, 2.25]",circledimensions,24,443
"[13.1, 9.4, 4.7]",geometryforms,25,443
"[5.1, 3.5, 1.75]",circledimensions,26,443
"[12.9, 9.2, 4.6]",geometryforms,27,443
"[4.3, 2.9, 1.45]",circledimensions,28,443
"[14.2, 10.3, 5.15]",geometryforms,29,443
"[6.5, 4.7, 2.35]",circledimensions,30,443
"[13.8, 9.9, 4.95]",geometryforms,31,443
"[5.5, 3.8, 1.9]",circledimensions,32,443
"[15.1, 10.9, 5.45]",geometryforms,33,443
"[4.9, 3.3, 1.65]",circledimensions,34,443
"[14.9, 10.7, 5.35]",geometryforms,35,443
"[6.7, 4.9, 2.45]",circledimensions,36,443
"[16.1, 11.5, 5.75]",geometryforms,37,443
"[5.7, 3.9, 1.95]",circledimensions,38,443
"[15.8, 11.3, 5.65]",geometryforms,39,443
"[4.1, 2.8, 1.4]",circledimensions,40,443
"[17.1, 12.3, 6.15]",geometryforms,41,443
"[6.9, 5.1, 2.55]",circledimensions,42,443
"[16.9, 12.1, 6.05]",geometryforms,43,443
"[5.9, 4.2, 2.1]",circledimensions,44,443
"[18.2, 13.2, 6.6]",geometryforms,45,443
"[4.3, 2.9, 1.45]",circledimensions,46,443
"[17.8, 12.9, 6.45]",geometryforms,47,443
"[6.1, 4.3, 2.15]",circledimensions,48,443
"[19.3, 14.1, 7.05]",geometryforms,49,443
"[5.1, 3.5, 1.75]",circledimensions,50,443
"[18.9, 13.7, 6.85]",geometryforms,51,443
"[6.3, 4.5, 2.25]",circledimensions,52,443
"[20.5, 15.1, 7.55]",geometryforms,53,443
"[5.5, 3.8, 1.9]",circledimensions,54,443
"[20.2, 14.9, 7.45]",geometryforms,55,443
"[4.6, 3.1, 1.55]",circledimensions,56,443
"[21.7, 16.2, 8.1]",geometryforms,57,443
"[6.5, 4.7, 2.35]",circledimensions,58,443
"[21.5, 16.1, 8.05]",geometryforms,59,443
"[5.7, 3.9, 1.95]",circledimensions,60,443
"[22.9, 17.3, 8.65]",geometryforms,61,443
"[4.9, 3.3, 1.65]",circledimensions,62,443
"[22.8, 17.2, 8.6]",geometryforms,63,443
"[6.7, 4.9, 2.45]",circledimensions,64,443
"[24.2, 18.4, 9.2]",geometryforms,65,443
"[5.9, 4.2, 2.1]",circledimensions,66,443
"[24.1, 18.3, 9.15]",geometryforms,67,443
"[4.1, 2.8, 1.4]",circledimensions,68,443
"[25.5, 19.6, 9.85]",geometryforms,69,443
"[6.9, 5.1, 2.55]",circledimensions,70,443
"[25.3, 19.5, 9.75]",geometryforms,71,443
"[5.1, 3.5, 1.75]",circledimensions,72,443
"[26.9, 20.9, 10.45]",geometryforms,73,443
"[6.1, 4.3, 2.15]",circledimensions,74,443
"[26.8, 20.8, 10.4]",geometryforms,75,443
"[5.5, 3.8, 1.9]",circledimensions,76,443
"[28.2, 22.2, 11.1]",geometryforms,77,443
"[6.3, 4.5, 2.25]",circledimensions,78,443
"[28.1, 22.1, 11.05]",geometryforms,79,443
"[4.3, 2.9, 1.45]",circledimensions,80,443
"[29.6, 23.4, 11.75]",geometryforms,81,443
"[6.5, 4.7, 2.35]",circledimensions,82,443
"[29.5, 23.3, 11.7]",geometryforms,83,443
"[5.7, 3.9, 1.95]",circledimensions,84,443
"[31.1, 24.7, 12.35]",geometryforms,85,443
"[4.6, 3.1, 1.55]",circledimensions,86,443
"[31.0, 24.6, 12.3]",geometryforms,87,443
"[6.7, 4.9, 2.45]",circledimensions,88,443
"[32.6, 26.1, 13.05]",geometryforms,89,443
"[5.9, 4.2, 2.1]",circledimensions,90,443
"[32.5, 26.0, 12.95]",geometryforms,91,443
"[4.1, 2.8, 1.4]",circledimensions,92,443
"[34.2, 27.4, 13.75]",geometryforms,93,443
"[6.9, 5.1, 2.55]",circledimensions,94,443
"[34.1, 27.3, 13.65]",geometryforms,95,443
"[5.1, 3.5, 1.75]",circledimensions,96,443
"[35.9, 28.9, 14.45]",geometryforms,97,443
"[6.1, 4.3, 2.15]",circledimensions,98,443
"[35.8, 28.8, 14.4]",geometryforms,99,443
"[2.0, 0.0, 4.0]",creaturefeatures,0,444
"[4.0, 2.0, 0.0]",animalgroups,1,444
"[1.0, 1.0, 3.0]",creaturefeatures,2,444
"[3.0, 0.0, 5.0]",creaturefeatures,3,444
"[2.0, 2.0, 1.0]",animalgroups,4,444
"[0.0, 4.0, 2.0]",animalgroups,5,444
"[1.0, 3.0, 0.0]",creaturefeatures,6,444
"[4.0, 1.0, 2.0]",animalgroups,7,444
"[3.0, 2.0, 4.0]",creaturefeatures,8,444
"[2.0, 0.0, 3.0]",creaturefeatures,9,444
"[1.0, 2.0, 5.0]",animalgroups,10,444
"[0.0, 3.0, 1.0]",creaturefeatures,11,444
"[4.0, 4.0, 0.0]",animalgroups,12,444
"[2.0, 1.0, 4.0]",creaturefeatures,13,444
"[3.0, 3.0, 2.0]",animalgroups,14,444
"[1.0, 0.0, 2.0]",creaturefeatures,15,444
"[2.0, 4.0, 3.0]",animalgroups,16,444
"[4.0, 3.0, 1.0]",animalgroups,17,444
"[0.0, 2.0, 5.0]",creaturefeatures,18,444
"[3.0, 1.0, 0.0]",creaturefeatures,19,444
"[1.0, 4.0, 3.0]",animalgroups,20,444
"[2.0, 3.0, 2.0]",animalgroups,21,444
"[4.0, 2.0, 5.0]",creaturefeatures,22,444
"[0.0, 1.0, 4.0]",creaturefeatures,23,444
"[3.0, 4.0, 1.0]",animalgroups,24,444
"[2.0, 0.0, 2.0]",creaturefeatures,25,444
"[1.0, 3.0, 4.0]",animalgroups,26,444
"[4.0, 1.0, 3.0]",animalgroups,27,444
"[0.0, 5.0, 0.0]",animalgroups,28,444
"[3.0, 2.0, 3.0]",creaturefeatures,29,444
"[2.0, 2.0, 5.0]",animalgroups,30,444
"[1.0, 0.0, 1.0]",creaturefeatures,31,444
"[4.0, 4.0, 4.0]",animalgroups,32,444
"[3.0, 3.0, 5.0]",creaturefeatures,33,444
"[2.0, 1.0, 0.0]",creaturefeatures,34,444
"[0.0, 2.0, 3.0]",creaturefeatures,35,444
"[1.0, 4.0, 2.0]",animalgroups,36,444
"[4.0, 3.0, 0.0]",animalgroups,37,444
"[3.0, 1.0, 1.0]",creaturefeatures,38,444
"[2.0, 5.0, 4.0]",animalgroups,39,444
"[1.0, 2.0, 0.0]",creaturefeatures,40,444
"[0.0, 4.0, 1.0]",animalgroups,41,444
"[4.0, 2.0, 2.0]",animalgroups,42,444
"[3.0, 0.0, 5.0]",creaturefeatures,43,444
"[2.0, 3.0, 1.0]",animalgroups,44,444
"[1.0, 1.0, 3.0]",creaturefeatures,45,444
"[4.0, 0.0, 4.0]",creaturefeatures,46,444
"[0.0, 3.0, 2.0]",creaturefeatures,47,444
"[3.0, 4.0, 3.0]",animalgroups,48,444
"[2.0, 2.0, 0.0]",creaturefeatures,49,444
"[1.0, 5.0, 1.0]",animalgroups,50,444
"[4.0, 1.0, 1.0]",animalgroups,51,444
"[0.0, 0.0, 3.0]",creaturefeatures,52,444
"[3.0, 2.0, 4.0]",creaturefeatures,53,444
"[2.0, 4.0, 5.0]",animalgroups,54,444
"[1.0, 3.0, 0.0]",creaturefeatures,55,444
"[4.0, 5.0, 2.0]",animalgroups,56,444
"[3.0, 1.0, 2.0]",creaturefeatures,57,444
"[2.0, 0.0, 1.0]",creaturefeatures,58,444
"[0.0, 1.0, 2.0]",creaturefeatures,59,444
"[1.0, 2.0, 4.0]",animalgroups,60,444
"[4.0, 3.0, 3.0]",animalgroups,61,444
"[3.0, 4.0, 0.0]",animalgroups,62,444
"[2.0, 5.0, 3.0]",animalgroups,63,444
"[1.0, 0.0, 5.0]",creaturefeatures,64,444
"[0.0, 2.0, 0.0]",creaturefeatures,65,444
"[4.0, 2.0, 1.0]",animalgroups,66,444
"[3.0, 3.0, 1.0]",animalgroups,67,444
"[2.0, 1.0, 3.0]",creaturefeatures,68,444
"[1.0, 4.0, 0.0]",animalgroups,69,444
"[4.0, 0.0, 2.0]",creaturefeatures,70,444
"[0.0, 5.0, 3.0]",animalgroups,71,444
"[3.0, 2.0, 2.0]",animalgroups,72,444
"[2.0, 3.0, 4.0]",animalgroups,73,444
"[1.0, 1.0, 2.0]",creaturefeatures,74,444
"[4.0, 4.0, 3.0]",animalgroups,75,444
"[3.0, 0.0, 1.0]",creaturefeatures,76,444
"[2.0, 2.0, 1.0]",animalgroups,77,444
"[0.0, 3.0, 5.0]",creaturefeatures,78,444
"[1.0, 5.0, 4.0]",animalgroups,79,444
"[4.0, 1.0, 4.0]",animalgroups,80,444
"[3.0, 3.0, 4.0]",creaturefeatures,81,444
"[2.0, 0.0, 0.0]",creaturefeatures,82,444
"[1.0, 2.0, 1.0]",creaturefeatures,83,444
"[0.0, 1.0, 0.0]",creaturefeatures,84,444
"[4.0, 5.0, 0.0]",animalgroups,85,444
"[3.0, 4.0, 2.0]",animalgroups,86,444
"[2.0, 4.0, 2.0]",animalgroups,87,444
"[1.0, 3.0, 5.0]",animalgroups,88,444
"[4.0, 2.0, 3.0]",animalgroups,89,444
"[3.0, 1.0, 3.0]",creaturefeatures,90,444
"[2.0, 1.0, 2.0]",creaturefeatures,91,444
"[0.0, 4.0, 4.0]",animalgroups,92,444
"[1.0, 0.0, 4.0]",creaturefeatures,93,444
"[4.0, 3.0, 4.0]",animalgroups,94,444
"[3.0, 2.0, 1.0]",animalgroups,95,444
"[2.0, 5.0, 1.0]",animalgroups,96,444
"[1.0, 2.0, 3.0]",creaturefeatures,97,444
"[0.0, 3.0, 0.0]",creaturefeatures,98,444
"[4.0, 1.0, 5.0]",animalgroups,99,444
"[3.0, 7.0, 2.0]",senses,0,445
"[2.0, 5.0, 1.0]",senses,1,445
"[1.0, 9.0, 3.0]",experiencequalities,2,445
"[6.0, 2.0, 4.0]",senses,3,445
"[5.0, 8.0, 6.0]",experiencequalities,4,445
"[4.0, 3.0, 5.0]",senses,5,445
"[8.0, 6.0, 7.0]",experiencequalities,6,445
"[2.0, 4.0, 3.0]",senses,7,445
"[9.0, 1.0, 2.0]",experiencequalities,8,445
"[7.0, 5.0, 1.0]",senses,9,445
"[6.0, 9.0, 8.0]",experiencequalities,10,445
"[1.0, 7.0, 4.0]",senses,11,445
"[3.0, 2.0, 6.0]",experiencequalities,12,445
"[5.0, 1.0, 3.0]",senses,13,445
"[8.0, 4.0, 5.0]",experiencequalities,14,445
"[2.0, 6.0, 7.0]",senses,15,445
"[9.0, 3.0, 2.0]",experiencequalities,16,445
"[7.0, 8.0, 1.0]",senses,17,445
"[1.0, 5.0, 9.0]",experiencequalities,18,445
"[4.0, 2.0, 6.0]",senses,19,445
"[6.0, 1.0, 8.0]",experiencequalities,20,445
"[3.0, 9.0, 4.0]",senses,21,445
"[2.0, 7.0, 5.0]",experiencequalities,22,445
"[8.0, 3.0, 1.0]",senses,23,445
"[5.0, 6.0, 2.0]",experiencequalities,24,445
"[1.0, 4.0, 7.0]",senses,25,445
"[9.0, 2.0, 3.0]",experiencequalities,26,445
"[7.0, 1.0, 6.0]",senses,27,445
"[3.0, 8.0, 5.0]",experiencequalities,28,445
"[2.0, 5.0, 4.0]",senses,29,445
"[6.0, 9.0, 7.0]",experiencequalities,30,445
"[1.0, 3.0, 2.0]",senses,31,445
"[8.0, 7.0, 1.0]",experiencequalities,32,445
"[5.0, 2.0, 9.0]",senses,33,445
"[4.0, 6.0, 8.0]",experiencequalities,34,445
"[3.0, 1.0, 5.0]",senses,35,445
"[9.0, 4.0, 3.0]",experiencequalities,36,445
"[7.0, 5.0, 2.0]",senses,37,445
"[2.0, 8.0, 6.0]",experiencequalities,38,445
"[1.0, 9.0, 4.0]",senses,39,445
"[6.0, 3.0, 1.0]",experiencequalities,40,445
"[5.0, 7.0, 8.0]",senses,41,445
"[3.0, 2.0, 9.0]",experiencequalities,42,445
"[8.0, 1.0, 5.0]",senses,43,445
"[4.0, 6.0, 2.0]",experiencequalities,44,445
"[2.0, 3.0, 7.0]",senses,45,445
"[9.0, 5.0, 1.0]",experiencequalities,46,445
"[7.0, 4.0, 3.0]",senses,47,445
"[1.0, 2.0, 6.0]",experiencequalities,48,445
"[5.0, 9.0, 8.0]",senses,49,445
"[6.0, 7.0, 4.0]",experiencequalities,50,445
"[3.0, 1.0, 2.0]",senses,51,445
